#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,89244,1,2,pass,FCU with RampUp in Step mode testcase passed
REG-002-001,89245,1,2,pass,FCU with RampUp in Rate mode testcase passed
REG-003-001,89246,1,2,pass,FSR  Mode 1 testcase passed
REG-004-001,89247,1,2,fail,FSR  Mode 2 testcase failed because Sessions Started/Minute(NA) in baseline testrun found is 790.8 and Sessions Started/Minute(NA) in current testrun is 728.884 are having difference of 7.82953970663% which exceeed the tolerance of 5%
REG-005-001,89248,1,2,fail,Replay Access Logs testcase failed because Average Response Time (Secs)(NA) in baseline testrun found is 0.002 and Simulated Protocol Stats(http);Service Time (Secs)(NA) in current testrun is 0.001 are having difference of 50.0% which exceeed the tolerance of 5%
REG-006-001,89249,1,2,fail,NS supported protocols such as POP3 SMTP & FTP Testcase failed because Running Vusers(NA) in baseline testrun found is 29.376 and Running Vusers(NA) in current testrun is 27.223 are having difference of 7.32911220044% which exceeed the tolerance of 5%
REG-007-001,89250,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,89251,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,89252,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,89253,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,89254,1,2,pass,RTC is being applied for RampDown0 phase;85  have been found in current situation as RTC being applied
REG-007-006,89255,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
REG-008-001,89256,1,2,pass,Replay Access Logs testcase passed
REG-010-001,89257,1,2,fail, Percentile testcase failed. For more details about percentile data please find the percentile_data.csv attachment
