#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,47045,1,2,pass,Reression test for FCU with RampUp in Step mode passed
REG-002-001,47046,1,2,pass,Reression test for FCU with RampUp in Rate mode passed
REG-003-001,47047,1,2,pass,Regression testcase for FSR  Mode 1 test Passed
REG-004-001,47048,1,2,pass,Regression testcase for FSR Mode 2 test Passed
REG-005-001,47049,1,2,fail,Reression test for Replay Access Logs failed;because difference of  baseline and current test metric Average Transaction Response Time (Secs)(NA) = 50 is more than expected difference 5%
REG-006-001,47050,1,2,pass,Regression testcase for NS supported protocols such as POP3 SMTP & FTP test Passed
REG-007-001,47051,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,47052,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,47053,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,47054,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,47055,1,2,pass,RTC is being applied for RampDown0 phase;85  have been found in current situation as RTC being applied
REG-007-006,47056,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
