#testcaseid,testrun,componentid,catagoryid,status,description
REG-001-001,46720,1,2,pass,Reression test for FCU with RampUp in Step mode passed
REG-002-001,46721,1,2,pass,Reression test for FCU with RampUp in Rate mode passed
REG-003-001,46722,1,2,pass,Regression testcase for FSR  Mode 1 test Passed
REG-004-001,46723,1,2,pass,Regression testcase for FSR Mode 2 test Passed
REG-005-001,46724,1,2,fail,Reression test for Replay Access Logs failed;because difference of  baseline and current test metric Average Transaction Response Time (Secs)(NA) = 50 is more than expected difference 5%
REG-006-001,46725,1,2,pass,Regression testcase for NS supported protocols such as POP3 SMTP & FTP test Passed
REG-007-001,46726,1,2,pass,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,46727,1,2,pass,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,46728,1,2,pass,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,46729,1,2,pass,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,46730,1,2,pass,RTC is being applied for RampDown0 phase;84  have been found in current situation as RTC being applied
REG-007-006,46731,1,2,pass,RTC being applied in all phases correctly;VUSers records were found as expected for each of the phases where RTC applied;Ramp down users count also met to the expected total VUsers count post application of RTC
