TestID, TestRun, Release_Id, Build_Id, Component_Id, Status, Catagory, Description
REG-001-001,13658,4.1.4,1,NetStorm,pass,2,Regression for FCU RampUp in Step mode test Passed
REG-002-001,13659,4.1.4,1,NetStorm,pass,2,Regression for FCU RampUp in Rate Mode test passed
REG-003-001,13660,4.1.4,1,NetStorm,pass,2,Regression for FSR Mode 1 test Passed
REG-004-001,13661,4.1.4,1,NetStorm,fail,2,Regression for FSR Mode 2 test failed as diff from baseline for Tcp_Send_throuput_Change is more than 5%:Regression004
REG-005-001,13662,4.1.4,1,NetStorm,pass,2,Regression Test for RAL is Passed
REG-006-001,13663,4.1.4,1,NetStorm,pass,2,Regression test for Netstorm supported protocols Passed
REG-007-001,13664,4.1.4,1,NetStorm,pass,2,RTC is being applied for Start0 phase;10  have been found in current situation as RTC being applied
REG-007-002,13665,4.1.4,1,NetStorm,pass,2,RTC is being applied for RampUp0 phase;12  have been found in current situation as RTC being applied
REG-007-003,13666,4.1.4,1,NetStorm,pass,2,RTC is being applied for Stabilize0 phase;110  have been found in current situation as RTC being applied
REG-007-004,13667,4.1.4,1,NetStorm,pass,2,RTC is being applied for Duration0 phase;110  have been found in current situation as RTC being applied
REG-007-005,13668,4.1.4,1,NetStorm,pass,2,RTC is being applied for RampDown0 phase;84  have been found in current situation as RTC being applied
REG-007-006,13669,4.1.4,1,NetStorm,fail,2,rtc test where rtc being applied in rampup;stabilize;duration&rampdown phases failed

Failed: 2 test(s), Passed: 10 test(s), Total: 12 test(s)
